mbs;postupak;datum_stecaja
20032743;1;
20032760;1;
20032809;1;
20032817;1;
20032884;1;
20032948;1;
20033045;1;
20033053;1;
20033088;1;
20033123;1;
20033131;1;
20033174;1;
20033182;1;
20033199;1;
20033238;1;
20033246;1;
20033318;1;
20033334;1;
20033375;1;
20033391;1;
20033406;1;
20033447;1;
20033455;1;
20033480;1;
20033498;3;
20033502;1;
20033578;1;
20033676;1;
20033713;1;
20033789;1;
20033836;1;
20033877;1;
20033981;1;
20033990;1;
20034023;1;
20034058;1;
20034074;2;2018-09-24T22:00:00Z
20034082;1;
20034099;1;
20034120;1;
20034154;1;
20034179;1;
20034267;1;
20034283;1;
20034291;2;2019-02-13T23:00:00Z
20034371;1;
20034435;1;
20034460;1;
20034478;1;
20034486;1;
20034525;1;
20034533;1;
20034568;1;
20034584;1;
20034592;1;
20034621;1;
20034630;1;
20034689;1;
20034697;1;
20034744;1;
20034752;3;
20034769;1;
20034777;1;
20034785;1;
20034793;1;
20034849;1;
20034865;1;
20034929;1;
20034937;1;
20034945;1;
20034953;1;
20034970;1;
20034996;1;
20035018;1;
20035026;1;
20035034;1;
20035042;1;
20035059;1;
20035114;1;
20035198;2;2018-02-21T23:00:00Z
20035235;1;
20035243;1;
20035251;1;
20035309;2;
20035341;1;
20035350;1;
20035384;1;
20035448;1;
20035472;3;
20035501;1;
20035528;1;
20035536;3;
20035544;1;
20035552;1;
20035569;1;
20035577;1;
20035585;1;
20035608;1;
20035624;1;
20035632;1;
20035665;1;
20035690;1;
20035712;1;
20035729;1;
20035737;1;
20035745;1;
20035770;1;
20035815;1;
20035858;1;
20035866;1;
20035874;1;
20035899;1;
20035954;1;
20035979;3;
20036019;1;
20036043;2;2018-03-19T23:00:00Z
20036051;1;
20036078;2;2019-01-22T23:00:00Z
20036086;1;
20036117;6;
20036141;1;
20036150;1;
20036168;1;
20036176;1;
20036192;1;
20036205;1;
20036264;1;
20036336;1;
20036352;1;
20036377;1;
20036385;1;
20036408;1;
20036432;1;
20036490;3;
20036529;1;
20036545;1;
20036588;3;
20036607;1;
20036623;1;
20036658;1;
20036682;1;
20036699;1;
20036738;3;
20036746;1;
20036754;1;
20036762;1;
20036795;1;
20036818;1;
20036826;1;
20036842;1;
20036883;1;
20036891;1;
20036906;1;
20036922;1;
20036939;1;
20036947;1;
20036963;3;
20036998;2;2020-01-12T23:00:00Z
20037005;1;
20037021;1;
20037048;1;
20037056;1;
20037072;2;2015-05-05T22:00:00Z
20037089;1;
20037169;1;
20037177;1;
20037249;1;
20037273;1;
20037304;1;
20037337;2;2017-03-21T23:00:00Z
20037345;1;
20037388;1;
20037458;1;
20037474;1;
20037503;2;2018-12-27T23:00:00Z
20037554;1;
20037562;1;
20037587;1;
20037618;1;
20037675;1;
20037683;3;
20037691;1;
20037714;1;
20037739;1;
20037747;1;
20037755;1;
20037763;1;
20037851;2;2019-01-21T23:00:00Z
20037878;1;
20037925;1;
20037933;1;
20037968;1;
20037992;2;2018-10-25T22:00:00Z
20038016;1;
20038032;1;
20038049;1;
20038090;1;
20038145;1;
20038153;1;
20038161;1;
20038188;1;
20038196;1;
20038207;1;
20038231;1;
20038274;1;
20038311;1;
20038320;1;
20038338;1;
20038346;2;2017-08-31T22:00:00Z
20038354;1;
20038400;1;
20038467;1;
20038483;1;
20038491;1;
20038514;1;
20038547;1;
20038563;1;
20038602;1;
20038643;1;
20038776;1;
20038805;1;
20038813;1;
20038830;1;
20038848;4;
20038864;1;
20038872;1;
20038889;2;2019-12-02T23:00:00Z
20038944;1;
20038969;1;
20038985;1;
20039003;1;
20039020;1;
20039079;1;
20039087;1;
20039118;1;
20039206;1;
20039214;1;
20039271;1;
20039298;1;
20039302;1;
20039319;1;
20039327;1;
20039335;1;
20039360;1;
20039378;3;
20039386;1;
20039394;1;
20039417;1;
20039433;1;
20039441;1;
20039468;1;
20039476;1;
20039484;1;
20039492;1;
20039505;1;
20039513;1;
20039521;1;
20039530;1;
20039564;1;
20039572;1;
20039597;1;
20039601;1;
20039636;1;
20039677;1;
20039724;1;
20039749;1;
20039765;2;2020-02-09T23:00:00Z
20039773;1;
20039812;1;
20039829;1;
20039845;1;
20039853;1;
20039861;1;
20039896;1;
20040028;1;
20040036;1;
20040044;1;
20040052;2;2018-12-13T23:00:00Z
20040132;1;
20040149;1;
20040165;2;2017-03-22T23:00:00Z
20040204;1;
20040237;1;
20040270;1;
20040296;1;
20040307;1;
20040358;1;
20040366;1;
20040403;1;
20040411;1;
20040438;1;
20040462;1;
20040487;1;
20040500;1;
20040518;1;
20040526;1;
20040542;1;
20040575;1;
20040583;1;
20040591;1;
20040606;1;
20040622;1;
20040639;1;
20040647;1;
20040655;1;
20040663;1;
20040702;1;
20040719;1;
20040727;2;2015-09-24T22:00:00Z
20040735;1;
20040751;1;
20040825;1;
20040850;1;
20040876;1;
20040884;1;
20040892;1;
20040948;1;
20040956;1;
20040997;1;
20041037;1;
20041061;1;
20041070;1;
20041115;4;
20041123;1;
20041131;1;
20041158;1;
20041199;1;
20041203;1;
20041220;1;
20041246;1;
20041254;1;
20041295;1;
20041318;1;
20041326;1;
20041383;1;
20041391;1;
20041414;1;
20041422;1;
20041447;1;
20041463;1;
20041498;1;
20041502;1;
20041560;3;
20041578;1;
20041617;1;
20041625;1;
20041705;1;
20041713;1;
20041730;5;
20041764;1;
20041789;1;
20041844;1;
20041869;1;
20041893;1;
20041916;1;
20041965;1;
20041990;1;
20042007;1;
20042023;1;
20042058;1;
20042066;1;
20042099;1;
20042111;1;
20042146;1;
20042195;1;
20042259;3;
20042314;1;
20042322;1;
20042339;1;
20042371;1;
20042398;1;
20042402;1;
20042419;1;
20042435;1;
20042443;1;
20042460;1;
20042494;1;
20042517;1;
20042525;7;
20042613;1;
20042656;1;
20042672;1;
20042701;1;
20042744;1;
20042752;1;
20042777;1;
20042785;1;
20042793;1;
20042824;1;
20042857;1;
20042865;1;
20042873;1;
20042881;1;
20042904;1;
20042961;1;
20043000;1;
20043059;1;
20043075;1;
20043106;1;
20043114;1;
20043122;3;
20043139;1;
20043171;1;
20043198;1;
20043227;1;
20043235;1;
20043243;1;
20043294;1;
20043309;1;
20043350;1;
20043376;1;
20043384;1;
20043405;2;2016-05-17T22:00:00Z
20043421;3;
20043456;1;
20043497;1;
20043585;1;
20043608;1;
20043632;1;
20043649;1;
20043657;1;
20043673;1;
20043729;1;
20043770;1;
20043796;1;
20043807;1;
20043858;1;
20043874;1;
20043882;1;
20043899;1;
20043903;1;
20043911;1;
20043920;1;
20043946;1;
20043979;3;
20043987;1;
20043995;1;
20044002;1;
20044027;1;
20044035;1;
20044078;1;
20044086;1;
20044117;1;
20044221;1;
20044264;1;
20044289;1;
20044328;4;
20044336;1;
20044344;3;
20044416;1;
20044432;1;
20044457;1;
20044465;1;
20044490;1;
20044504;1;
20044537;1;
20044561;1;
20044570;1;
20044588;1;
20044623;1;
20044682;1;
20044699;1;
20044711;1;
20044720;1;
20044738;1;
20044754;1;
20044787;1;
20044818;1;
20044826;1;
20044834;1;
20044875;1;
20044883;1;
20044891;1;
20044939;1;
20044947;1;
20044971;1;
20045021;1;
20045048;1;
20045056;1;
20045064;1;
20045072;1;
20045089;1;
20045128;1;
20045136;1;
20045144;1;
20045193;1;
20045216;1;
20045232;1;
20045249;1;
20045257;1;
20045273;1;
20045281;1;
20045329;1;
20045361;1;
20045370;1;
20045415;1;
20045440;1;
20045466;1;
20045474;1;
20045482;1;
20045499;1;
20045503;1;
20045520;1;
20045562;1;
20045587;1;
20045626;1;
20045659;1;
20045667;1;
20045675;1;
20045683;1;
20045691;1;
20045722;1;
20045755;1;
20045763;1;
20045771;1;
20045780;1;
20045798;1;
20045802;1;
20045827;1;
20045851;1;
20045878;1;
20045925;1;
20045941;3;
20046049;1;
20046057;1;
20046073;1;
20046104;3;
20046112;1;
20046129;1;
20046145;1;
20046153;1;
20046161;1;
20046188;1;
20046215;1;
20046240;1;
20046338;1;
20046362;1;
20046387;1;
20046395;1;
20046426;1;
20046434;3;
20046459;1;
20046467;1;
20046506;1;
20046514;1;
20046547;1;
20046555;1;
20046571;1;
20046580;1;
20046598;1;
20046619;1;
20046635;1;
20046643;1;
20046678;1;
20046686;1;
20046709;1;
20046725;1;
20046733;1;
20046741;1;
20046768;1;
20046784;1;
20046813;1;
20046821;1;
20046830;1;
20046872;1;
20046889;1;
20046897;7;
20046901;1;
20046952;1;
20046969;1;
20046985;1;
20046993;1;
20047046;1;
20047062;1;
20047079;1;
20047087;2;2019-06-13T22:00:00Z
20047095;1;
20047159;1;
20047214;1;
20047222;1;
20047239;1;
20047247;1;
20047255;1;
20047263;4;
20047280;1;
20047302;1;
20047343;1;
20047360;1;
20047394;1;
20047425;1;
20047441;1;
20047450;1;
20047468;1;
20047476;1;
20047492;1;
20047505;1;
20047513;1;
20047521;1;
20047548;1;
20047589;1;
20047597;1;
20047610;1;
20047644;1;
20047669;1;
20047677;1;
20047693;1;
20047708;1;
20047724;1;
20047732;1;
20047749;1;
20047773;1;
20047837;1;
20047845;1;
20047853;1;
20047861;1;
20047870;1;
20047907;3;
20047915;4;
20047923;1;
20047974;1;
20047999;1;
20048006;1;
20048039;1;
20048047;1;
20048063;1;
20048071;1;
20048080;2;2019-01-20T23:00:00Z
20048102;1;
20048119;1;
20048143;1;
20048160;1;
20048217;1;
20048225;1;
20048241;1;
20048250;1;
20048276;1;
20048284;1;
20048292;1;
30000024;1;
30000049;1;
30000057;1;
30000081;1;
30000112;1;
30000129;1;
30000231;1;
30000258;1;
30000282;1;
30000311;1;
30000320;1;
30000354;1;
30000362;1;
30000387;1;
30000395;1;
30000418;1;
30000459;1;
30000467;1;
30000475;1;
30000483;1;
30000539;5;
30000563;1;
30000571;1;
30000580;1;
30000598;1;
30000602;1;
30000619;1;
30000635;1;
30000643;1;
30000651;1;
30000660;1;
30000678;1;
30000694;1;
30000709;1;
30000717;1;
30000725;1;
30000733;1;
30000741;1;
30000750;1;
30000792;3;
30000848;1;
30000856;1;
30000864;1;
30000872;1;
30000889;1;
30000897;1;
30000901;1;
30000910;1;
30000928;1;
30000936;1;
30000944;1;
30000952;1;
30000977;1;
30000985;2;2020-02-16T23:00:00Z
30001003;1;
30001011;1;
30001038;1;
30001054;2;2020-01-01T23:00:00Z
30001062;1;
30001100;1;
30001118;1;
30001126;1;
30001159;1;
30001191;1;
30001222;1;
30001247;1;
30001280;1;
30001298;1;
30001302;1;
30001319;1;
30001327;1;
30001343;1;
30001351;1;
30001360;1;
30001378;1;
30001386;1;
30001394;1;
30001409;1;
30001417;1;
30001425;1;
30001433;1;
30001441;1;
30001450;1;
30001468;1;
30001484;1;
30001492;1;
30001505;1;
30001521;1;
30001530;1;
30001548;1;
30001556;1;
30001572;1;
30001589;1;
30001597;1;
30001610;1;
30001628;1;
30001708;1;
30001757;1;
30001829;1;
30001958;1;
30001966;1;
30001974;1;
30002014;1;
30002047;1;
30002127;1;
30002160;1;
30002178;1;
30002209;1;
30002225;1;
30002233;1;
30002268;1;
30002284;1;
30002292;1;
30002313;1;
30002321;1;
30002330;1;
30002372;1;
30002401;1;
30002436;1;
30002452;1;
30002469;1;
30002485;1;
30002508;1;
30002524;5;
30002565;1;
30002629;1;
30002661;1;
30002707;1;
30002723;1;
30002766;1;
30002782;1;
30002820;1;
30002879;1;
30002887;1;
30002895;1;
30002918;1;
30002934;1;
30002942;1;
30002959;1;
30002967;1;
30002975;1;
30002983;1;
30002991;1;
30003009;1;
30003033;1;
30003050;1;
30003068;1;
30003084;1;
30003092;1;
30003113;1;
30003121;1;
30003130;1;
30003148;2;2012-09-19T22:00:00Z
30003156;1;
30003164;1;
30003172;1;
30003189;1;
30003201;1;
30003210;1;
30003228;1;
30003244;1;
30003277;1;
30003285;1;
30003293;1;
30003316;1;
30003349;1;
30003357;1;
30003365;1;
30003373;1;
30003381;1;
30003390;1;
30003404;1;
30003412;1;
30003429;1;
30003437;1;
30003445;1;
30003453;1;
30003461;1;
30003470;1;
30003488;1;
30003496;1;
30003507;1;
30003515;1;
30003523;3;
30003574;1;
30003582;1;
30003599;1;
30003603;1;
30003611;1;
30003646;1;
30003687;1;
30003695;1;
30003718;1;
30003767;1;
30003775;1;
30003791;1;
30003847;1;
30003863;1;
30003919;1;
30003927;1;
30003935;1;
30003943;1;
30003978;1;
30003994;1;
30004036;1;
30004044;1;
30004085;1;
30004132;1;
30004181;1;
30004237;1;
30004245;1;
30004253;1;
30004296;1;
30004307;1;
30004340;1;
30004358;1;
30004374;1;
30004399;1;
30004446;1;
30004454;1;
30004526;1;
30004534;1;
30004542;1;
30004583;1;
30004614;1;
30004647;1;
30004680;3;
30004698;1;
30004719;1;
30004727;1;
30004743;1;
30004751;1;
30004778;1;
30004841;1;
30004850;1;
30004868;1;
30004892;1;
30004913;1;
30004921;1;
30004948;1;
30004997;1;
30005012;1;
30005029;1;
30005037;1;
30005053;1;
30005070;1;
30005096;1;
30005107;1;
30005123;1;
30005131;1;
30005158;3;
30005166;1;
30005174;1;
30005203;2;2019-01-24T23:00:00Z
30005211;1;
30005238;1;
30005246;1;
30005262;1;
30005287;1;
30005295;1;
30005318;1;
30005342;1;
30005406;1;
30005422;1;
30005463;1;
30005471;1;
30005498;1;
30005535;1;
30005560;1;
30005641;1;
30005650;2;2020-02-17T23:00:00Z
30005668;1;
30005684;1;
30005713;1;
30005764;1;
30005772;1;
30005810;1;
30005828;3;
30005844;1;
30005869;1;
30005893;1;
30005924;1;
30005949;1;
30006023;5;
30006031;1;
30006040;1;
30006066;1;
30006082;1;
30006154;1;
30006187;1;
30006200;1;
30006218;1;
30006234;1;
30006242;1;
30006267;1;
30006283;1;
30006314;1;
30006347;1;
30006355;1;
30006402;1;
30006494;1;
30006517;1;
30006525;1;
30006576;1;
30006613;1;
30006621;1;
30006648;1;
30006656;1;
30006672;1;
30006752;1;
30006785;1;
30006808;1;
30006824;1;
30006857;1;
30006904;1;
30006970;1;
30006988;1;
30006996;1;
30007026;1;
30007034;1;
30007059;1;
30007067;1;
30007075;1;
30007083;1;
30007106;1;
30007114;2;2012-07-03T22:00:00Z
30007163;1;
30007180;1;
30007260;1;
30007341;1;
30007392;1;
30007413;1;
30007472;1;
30007489;1;
30007501;1;
30007528;1;
30007544;1;
30007552;1;
30007616;1;
30007632;1;
30007649;1;
30007657;1;
30007729;1;
30007874;1;
30007899;1;
30007903;1;
30007911;1;
30007954;1;
30007979;1;
30008019;1;
30008051;1;
30008109;1;
30008117;1;
30008125;1;
30008192;1;
30008205;1;
30008213;1;
30008230;1;
30008272;1;
30008310;1;
30008369;1;
30008408;1;
30008473;1;
30008490;1;
30008512;1;
30008553;1;
30008561;1;
30008588;1;
30008596;2;2016-05-10T22:00:00Z
30008631;1;
30008699;1;
30008703;1;
30008711;1;
30008720;2;2019-05-05T22:00:00Z
30008746;1;
30008762;1;
30008795;1;
30008875;1;
30008891;1;
30008922;1;
30008939;1;
30008963;1;
30008971;1;
30009021;1;
30009064;1;
30009089;1;
30009101;1;
30009177;1;
30009185;1;
30009208;5;
30009232;1;
30009257;1;
30009290;1;
30009312;1;
30009337;1;
30009370;1;
30009407;1;
30009415;1;
30009431;1;
30009503;1;
30009579;1;
30009587;1;
30009600;1;
30009618;1;
30009634;1;
30009683;1;
30009706;1;
30009714;1;
30009755;1;
30009763;1;
30009771;2;2017-10-26T22:00:00Z
30009780;1;
30009798;1;
30009802;1;
30009835;1;
30009933;1;
30009968;1;
30010003;1;
30010011;1;
30010020;5;
30010126;1;
30010167;1;
30010175;2;2016-12-18T23:00:00Z
30010378;1;
30010394;1;
30010409;1;
30010425;1;
30010505;1;
30010521;5;
30010548;1;
30010556;1;
30010597;5;
30010693;1;
30010757;1;
30010812;1;
30010837;5;
30010861;1;
30010896;1;
30010907;1;
30010915;1;
30010958;1;
30011006;1;
30011039;1;
30011047;1;
30011063;1;
30011160;1;
30011186;1;
30011233;1;
30011330;1;
30011348;1;
30011372;1;
30011397;1;
30011410;1;
30011428;1;
30011436;1;
30011469;1;
30011485;1;
30011715;1;
30011723;1;
30011766;1;
30011838;1;
30011846;1;
30011918;1;
30011926;1;
30011942;1;
30011967;1;
30011975;1;
30012017;1;
30012084;1;
30012113;1;
30012121;1;
30012189;3;
30012197;1;
30012228;2;2016-10-30T23:00:00Z
30012236;1;
30012285;1;
30012365;1;
30012373;1;
30012453;2;2020-01-20T23:00:00Z
30012515;1;
30012638;1;
30012654;1;
30012718;1;
30012783;1;
30012871;1;
30013052;1;
30013069;1;
30013173;1;
30013190;1;
30013229;1;
30013237;1;
30013253;1;
30013323;1;
30013358;2;2019-09-29T22:00:00Z
30013399;1;
30013411;1;
30013420;1;
30013559;1;
30013606;1;
30013614;1;
30013727;1;
30013794;1;
30013817;1;
30013825;1;
30013841;1;
30013905;3;
30013964;1;
30013972;1;
30014012;1;
30014045;2;2015-07-09T22:00:00Z
30014131;1;
30014174;2;2016-02-07T23:00:00Z
30014254;1;
30014367;1;
30014391;1;
30014439;1;
30014502;5;
30014535;1;
30014543;1;
30014551;1;
30014560;1;
30014633;1;
30014692;1;
30014756;1;
30014852;2;2016-04-12T22:00:00Z
30014893;1;
30014916;1;
30014990;1;
30015040;1;
30015066;1;
30015111;4;
30015187;1;
30015218;1;
30015234;1;
30015259;1;
30015267;1;
30015339;1;
30015347;1;
30015380;1;
30015427;1;
30015494;1;
30015525;1;
30015550;1;
30015584;1;
30015605;1;
30015648;3;
30015656;5;
30015697;1;
30015728;1;
30015744;1;
30015785;1;
30015873;1;
30015912;1;
30015937;1;
30016018;1;
30016026;1;
30016091;1;
30016198;5;
30016219;4;
30016260;1;
30016333;1;
30016405;1;
30016413;1;
30016421;1;
30016456;1;
30016510;2;2017-06-06T22:00:00Z
30016528;1;
30016536;1;
30016608;1;
30016616;2;2017-06-29T22:00:00Z
30016649;2;2017-03-27T22:00:00Z
30016665;1;
30016745;1;
30016753;1;
30016831;1;
30016882;1;
30016938;1;
30017141;1;
30017168;1;
30017176;1;
30017184;1;
30017248;1;
30017301;1;
30017310;1;
30017336;1;
30017344;1;
30017377;1;
30017385;1;
30017424;2;2018-07-08T22:00:00Z
30017432;2;2016-11-17T23:00:00Z
30017457;1;
30017512;1;
30017529;1;
30017588;1;
30017607;1;
30017640;1;
30017666;1;
30017674;1;
30017738;1;
30017754;1;
30017779;1;
30017842;1;
30017875;1;
30017891;1;
30017906;1;
30017955;1;
30017963;1;
30018005;1;
30018021;1;
30018030;1;
30018089;1;
30018097;1;
30018101;1;
30018208;1;
30018249;1;
30018304;1;
30018329;1;
30018388;1;
30018440;1;
30018499;1;
30018626;1;
30018683;1;
30018802;1;
30018835;1;
30018843;1;
30018860;1;
30018886;1;
30018992;1;
30019073;1;
30019081;1;
30019223;1;
30019282;1;
30019299;1;
30019338;1;
30019346;1;
30019395;1;
30019418;1;
30019467;1;
30019475;2;2018-07-08T22:00:00Z
30019483;1;
30019547;1;
30019686;1;
30019750;1;
30019768;1;
30020033;1;
30020050;2;2019-12-19T23:00:00Z
30020092;5;
30020121;1;
30020148;1;
30020172;1;
30020201;1;
30020228;1;
30020277;1;
30020445;1;
30020453;1;
30020507;1;
30020582;1;
30020603;1;
30020638;1;
30020654;1;
30020687;1;
30020700;1;
30020726;1;
30020783;1;
30020814;1;
30020927;1;
30020978;1;
30020994;1;
30021001;2;2018-04-03T22:00:00Z
30021028;1;
30021036;1;
30021085;1;
30021149;1;
30021204;1;
30021261;1;
30021270;1;
30021340;5;
30021420;5;
30021454;2;2019-02-20T23:00:00Z
30021487;1;
30021583;1;
30021606;1;
30021680;1;
30021735;1;
30021868;1;
30021913;1;
30021921;1;
30021989;1;
30022012;1;
30022037;1;
30022053;1;
30022061;1;
30022070;1;
30022096;1;
30022166;1;
30022174;1;
30022254;1;
30022262;1;
30022300;1;
30022383;1;
30022406;2;
30022414;1;
30022498;1;
30022502;1;
30022586;1;
30022594;1;
30022713;1;
30022836;1;
30022908;1;
30022973;5;
30023066;1;
30023099;1;
30023111;1;
30023146;1;
30023259;1;
30023355;1;
30023371;1;
30023435;1;
30023451;1;
30023494;1;
30023550;1;
30023613;1;
30023621;1;
30023697;2;2017-07-06T22:00:00Z
30023785;5;
30023865;1;
30023873;1;
30023904;1;
30023961;1;
30023988;1;
30023996;1;
30024147;1;
30024219;1;
30024309;1;
30024317;1;
30024333;1;
30024341;1;
30024384;1;
30024392;1;
30024430;1;
30024456;1;
30024489;1;
30024577;1;
30024593;1;
30024807;1;
30024840;1;
30024903;1;
30025051;1;
30025086;1;
30025094;1;
30025176;2;2017-02-16T23:00:00Z
30025184;1;
30025192;1;
30025213;1;
30025336;1;
30025424;1;
30025432;1;
30025529;1;
30025596;1;
30025615;1;
30025631;1;
30025658;1;
30025754;1;
30025762;1;
30025787;1;
30025795;1;
30025818;2;2020-03-05T23:00:00Z
30025842;1;
30025859;2;2019-10-17T22:00:00Z
30025883;1;
30025963;1;
30026136;1;
30026169;1;
30026193;1;
30026353;1;
30026370;1;
30026388;1;
30026407;1;
30026415;1;
30026458;1;
30026538;1;
30026579;1;
30026595;1;
30026634;1;
30026675;1;
30026691;1;
30026706;1;
30026763;1;
30026780;3;
30026827;1;
30026843;1;
30026851;1;
30026933;1;
30026941;1;
30026950;1;
30026976;1;
30026992;1;
30027065;1;
30027145;1;
30027362;1;
30027395;1;
30027491;1;
30027514;1;
30027555;2;2011-07-07T22:00:00Z
30027678;1;
30027768;1;
30027848;1;
30027901;1;
30027910;1;
30027952;1;
30028020;1;
30028054;1;
30028087;1;
30028095;1;
30028175;1;
30028319;1;
30028360;1;
30028386;1;
30028433;1;
30028441;1;
30028530;1;
30028548;1;
30028601;1;
30028628;1;
30028652;1;
30028669;1;
30028732;2;2016-07-18T22:00:00Z
30028853;1;
30028896;2;2017-03-15T23:00:00Z
30028923;1;
30028958;1;
30029006;1;
30029014;1;
30029102;4;
30029160;1;
30029186;1;
30029209;1;
30029217;1;
30029233;1;
30029250;1;
30029276;1;
30029284;1;
30029397;1;
30029410;1;
30029428;1;
30029452;1;
30029477;1;
30029629;1;
30029645;1;
30029653;1;
30029661;1;
30029670;1;
30029696;1;
30029715;1;
30029731;1;
30029740;1;
30029803;1;
30029895;1;
30029900;1;
30029959;1;
30029975;1;
30029983;1;
30030012;1;
30030037;1;
30030070;1;
30030088;1;
30030107;5;
30030199;1;
30030203;1;
30030211;1;
30030254;1;
30030262;1;
30030318;1;
30030334;1;
30030367;1;
30030383;1;
30030414;1;
30030471;1;
30030527;1;
30030578;1;
30030609;1;
30030789;1;
30030836;1;
30030869;1;
30030924;1;
30030949;1;
30031040;1;
30031058;1;
30031066;1;
30031099;1;
30031218;1;
30031275;1;
30031283;5;
30031291;1;
30031347;1;
30031371;1;
30031380;1;
30031427;1;
30031451;1;
30031478;1;
30031509;1;
30031525;1;
30031613;2;2016-06-16T22:00:00Z
30031621;1;
30031697;1;
30032180;1;
30032198;1;
30032219;1;
30032227;1;
30032243;2;2014-07-16T22:00:00Z
30032325;1;
30032376;1;
30032413;1;
30032456;2;2020-02-05T23:00:00Z
30032464;1;
30032536;5;
30032552;1;
30032616;1;
30032624;5;
30032649;1;
30032681;1;
30032712;1;
30032815;1;
30032823;1;
30032962;1;
30033027;1;
30033060;1;
30033094;2;2016-06-23T22:00:00Z
30033192;1;
30033256;1;
30033264;1;
30033310;1;
30033328;1;
30033344;1;
30033352;2;2015-03-22T23:00:00Z
30033377;1;
30033393;1;
30033416;1;
30033424;1;
30033457;1;
30033465;1;
30033553;1;
30033631;2;2016-05-19T22:00:00Z
30033658;1;
30033674;1;
30033682;1;
30033779;1;
30033800;1;
30033859;1;
30033875;1;
30033883;1;
30033914;1;
30033922;5;
30033971;1;
30034013;1;
30034224;1;
30034290;1;
30034353;1;
30034361;1;
30034482;1;
30034520;1;
30034538;1;
30034562;1;
30034618;1;
30034667;2;2019-05-21T22:00:00Z
30034722;1;
30034755;1;
30034771;1;
30034780;1;
30034835;1;
30034860;1;
30034941;1;
30034976;1;
30035104;1;
30035161;1;
30035231;1;
30035282;1;
30035362;1;
30035400;1;
30035418;1;
30035426;1;
30035475;1;
30035598;1;
30035651;1;
30035694;1;
30035784;1;
30035792;2;2019-03-03T23:00:00Z
30035821;1;
30035864;2;2018-03-25T22:00:00Z
30035889;1;
30035985;1;
30036011;1;
30036046;1;
30036191;1;
30036302;1;
30036319;1;
30036378;1;
30036394;1;
30036425;1;
30036433;1;
30036476;1;
30036513;1;
30036572;1;
30036589;1;
30036628;1;
30036669;1;
30036716;1;
30036724;1;
30036749;1;
30036896;1;
30036907;1;
30036923;1;
30037047;1;
30037127;1;
30037135;1;
30037160;1;
30037194;1;
30037209;1;
30037217;1;
30037225;1;
30037268;1;
30037364;1;
30037397;1;
